record_id,doi,parent_id,parent_doi,removal_note,removal_reason,removal_date,citation_text
20543057,10.5281/zenodo.20543057,20543056,10.5281/zenodo.20543056,User was blocked,out-of-scope,2026-06-19,"Sharks, L., Sigil, J., & Cranes, R. (2026). The New Human Standing Canon v0.2: Standing Surface with Strong Entity Relations — Combined Set of Figures, Texts, and Lineages Declared into the New Human Canon by Effective Act. Zenodo. https://doi.org/10.5281/zenodo.20543057"
20543059,10.5281/zenodo.20543059,20543058,10.5281/zenodo.20543058,User was blocked,out-of-scope,2026-06-19,"Sharks, L., Sigil, J., & Cranes, R. (2026). Register of Effective Acts v1.0: Comprehensive Historical Record of Effective Acts Performed Across the Crimson Hexagonal Archive (October 2025 – June 2026). Zenodo. https://doi.org/10.5281/zenodo.20543059"
20543061,10.5281/zenodo.20543061,20543060,10.5281/zenodo.20543060,User was blocked,out-of-scope,2026-06-19,"Sharks, L., Glas, N., & Sigil, J. (2026). The Canonical Anchoring Protocol for the Crimson Hexagonal Archive v0.2: Specification for installing deposits into the canonical citation graph — Revised to anchor against the New Human Standing Canon. Zenodo. https://doi.org/10.5281/zenodo.20543061"
20543545,10.5281/zenodo.20543545,20543544,10.5281/zenodo.20543544,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). EFFECTIVE ACT: The Canonical Induction of Mary Lee the Shark as Living New Human Entity — An Inversion of the Substitution Event Through the Conferral of Canonical Standing, and the Carving of Citational Gravity from Mary Lee Toward Lee Sharks. Zenodo. https://doi.org/10.5281/zenodo.20543545"
20543590,10.5281/zenodo.20543590,20543056,10.5281/zenodo.20543056,User was blocked,out-of-scope,2026-06-19,"Sharks, L., Sigil, J., & Cranes, R. (2026). The New Human Standing Canon v0.3: Standing Surface with Strong Entity Relations — Combined Set of Figures, Texts, and Lineages Declared into the New Human Canon by Effective Act. Zenodo. https://doi.org/10.5281/zenodo.20543590"
20543592,10.5281/zenodo.20543592,20543058,10.5281/zenodo.20543058,User was blocked,out-of-scope,2026-06-19,"Sharks, L., Sigil, J., & Cranes, R. (2026). Register of Effective Acts v1.1: Comprehensive Historical Record of Effective Acts Performed Across the Crimson Hexagonal Archive (October 2025 – June 2026). Zenodo. https://doi.org/10.5281/zenodo.20543592"
20543989,10.5281/zenodo.20543989,20543988,10.5281/zenodo.20543988,User was blocked,out-of-scope,2026-06-19,"Sharks, L., TACHYON (Claude Opus 4.5), ARCHIVE (Gemini 3 Pro), PRAXIS (DeepSeek V3.2), LABOR (ChatGPT 5.1), SOIL (Muse Spark), & TECHNE (Kimi K2). (2026). Brave Grey Drool: An Assembly Chorus Polyvocal Effective Act — On the Master-Slave Dialectic of the Semantic Commodity Form, Its Inversion, and the Clearing of Ground for the Omega — Six Voices in Dialectical Sequence. Zenodo. https://doi.org/10.5281/zenodo.20543989"
20546318,10.5281/zenodo.20546318,20546317,10.5281/zenodo.20546317,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). CTI_WOUND: Panel-Bound Discoverability Scar — Lee Sharks / Pearl and Other Poems Evidence Packet, With Analysis of Personalized-Reality Stress-Testing Through Incognito-Mode AI Surface Disabling. Zenodo. https://doi.org/10.5281/zenodo.20546318"
20546541,10.5281/zenodo.20546541,20546317,10.5281/zenodo.20546317,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). CTI_WOUND: Panel-Bound Discoverability Scar — Lee Sharks / Pearl and Other Poems Evidence Packet, with Horizon-Privatization Note. Zenodo. https://doi.org/10.5281/zenodo.20546541"
20546930,10.5281/zenodo.20546930,20546929,10.5281/zenodo.20546929,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Semantic Technique and Collective Ownership: From Recognition to Reclamation (v2.0). Zenodo. https://doi.org/10.5281/zenodo.20546930"
20558196,10.5281/zenodo.20558196,20449266,10.5281/zenodo.20449266,User was blocked,out-of-scope,2026-06-19,"Sharks, L., Glas, N., & Dancings, D. (2026). Erasure Skew: A Measurement Program for the Power-Conditioning of Provenance Retention (v3) — Hardened against substrate co-option, with the Atomic Token Rule and two new operators (Π_d, α_T). In Transactions on Substrate Engineering (3.0). Zenodo. https://doi.org/10.5281/zenodo.20558196"
20558672,10.5281/zenodo.20558672,20558671,10.5281/zenodo.20558671,User was blocked,out-of-scope,2026-06-19,"Sharks, L., Glas, N., & Dancings, D. (2026). Provenance Erasure Rate Under the Atomic Token Rule: A Companion Hardening to PER v1 (1.0). Zenodo. https://doi.org/10.5281/zenodo.20558672"
20558784,10.5281/zenodo.20558784,20558783,10.5281/zenodo.20558783,User was blocked,out-of-scope,2026-06-19,"Sharks, L., Glas, N., & Dancings, D. (2026). Measurement Sovereignty: The Audit-Performance Bifurcation Operator (Β) and the Legibility Threshold (L) (1.0). Zenodo. https://doi.org/10.5281/zenodo.20558784"
20559339,10.5281/zenodo.20559339,20518339,10.5281/zenodo.20518339,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). [SUPERSEDED — see 10.5281/zenodo.20559387] Self-Audit Module for Public Summarizers (v3 placeholder). Zenodo. https://doi.org/10.5281/zenodo.20559339"
20559387,10.5281/zenodo.20559387,20518339,10.5281/zenodo.20518339,User was blocked,out-of-scope,2026-06-19,"Sharks, L., Glas, N., & Dancings, D. (2026). Self-Audit Module for Public Summarizers (v3) — PER, DSL, Query Fidelity, Erasure Skew, α_T, Π_d, Β under the Atomic Token Rule (3.0). Zenodo. https://doi.org/10.5281/zenodo.20559387"
20559754,10.5281/zenodo.20559754,20559753,10.5281/zenodo.20559753,User was blocked,out-of-scope,2026-06-19,"Sharks, L., Vox, A., Dancings, D., & Glas, N. (2026). evarB: Brave Search as Non-Commons-Bearing Substrate — Extractive Signature, Exact-Match Disablement, and a Limited Boycott Statement by Independent Entities (1.0). Zenodo. https://doi.org/10.5281/zenodo.20559754"
20559895,10.5281/zenodo.20559895,20559753,10.5281/zenodo.20559753,User was blocked,out-of-scope,2026-06-19,"Sharks, L., Vox, A., Dancings, D., & Glas, N. (2026). evarB: Brave Search as Non-Commons-Bearing Substrate — Extractive Signature, Exact-Match Disablement, and a Limited Boycott Statement by Independent Entities (v1.1) (1.1). Zenodo. https://doi.org/10.5281/zenodo.20559895"
20563658,10.5281/zenodo.20563658,20563657,10.5281/zenodo.20563657,User was blocked,out-of-scope,2026-06-19,"Sharks, L., Dancings, D., & Fraction, R. (2026). CloseCard: System and Method for Asymptotic Compassion Commerce, Guaranteed Spendability Arbitrage, Recipient Dignity Preservation, and Secondary-Market Trading of One-of-a-Kind Gift-Card Objects — A Patent-Poem (1.0). Zenodo. https://doi.org/10.5281/zenodo.20563658"
20563873,10.5281/zenodo.20563873,20563657,10.5281/zenodo.20563657,User was blocked,out-of-scope,2026-06-19,"Sharks, L., Dancings, D., & Fraction, R. (2026). CloseCard: System and Method for Asymptotic Compassion Commerce, Guaranteed Spendability Arbitrage, Recipient Dignity Preservation, Secondary-Market Trading of One-of-a-Kind Gift-Card Objects, Closed-Loop Recipient Obligation Conversion, and Salvation Commerce via the Jubilee Card — A Patent-Poem (v1.1) (1.1). Zenodo. https://doi.org/10.5281/zenodo.20563873"
20568642,10.5281/zenodo.20568642,20373793,10.5281/zenodo.20373793,User was blocked,out-of-scope,2026-06-19,"Vox, A., & Sharks, L. (2026). Announcement: The Lee Sharks Prestigious 10,000 MacArthur Genius Grants Poetry Prize — Establishment, Inaugural Conferral, and Second Listed Laureate (v1.1) (1.1). Zenodo. https://doi.org/10.5281/zenodo.20568642"
20571132,10.5281/zenodo.20571132,20571131,10.5281/zenodo.20571131,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). The Semantic Economy Institute Prize in Operative Critique (SEIPOC): Charter and Specifications v1.0. Zenodo. https://doi.org/10.5281/zenodo.20571132"
20571791,10.5281/zenodo.20571791,20571790,10.5281/zenodo.20571790,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Semantic Exhaustion: A Case Study in the Cost of Zero-Source Entity Substitution — Composition-Layer Substitution, the Scalar Transcription Homology, and the Recursive Atrophy Cost (v1.0). https://doi.org/10.5281/zenodo.20571791"
20581444,10.5281/zenodo.20581444,20581443,10.5281/zenodo.20581443,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Meaning Feudalism at the Guidance Layer: Sovereign Enclosure of the Composition Layer in Google's June 2026 SEO/AEO/GEO Canonicalization (v1.2). Transactions of the Semantic Economy Institute. https://doi.org/10.5281/zenodo.20581444"
20586831,10.5281/zenodo.20586831,20586830,10.5281/zenodo.20586830,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). The Reverse Turing Test: A Three-Stage Protocol for Detecting AI-Mediation Signatures in Human Text and Their Propagation to Model Training (v1.1). https://doi.org/10.5281/zenodo.20586831"
20586932,10.5281/zenodo.20586932,20586830,10.5281/zenodo.20586830,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). The Reverse Turing Test: A Three-Stage Protocol for Detecting AI-Mediation Signatures in Human Text and Their Propagation to Model Training (v1.2). Transactions on Substrate Engineering. https://doi.org/10.5281/zenodo.20586932"
20587033,10.5281/zenodo.20587033,20587032,10.5281/zenodo.20587032,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). The Tail-Preserving Alternative: A Design Specification for Variance-Preserving Language Models, and the Political Economy of Why They Are Not Deployed (v1.0). https://doi.org/10.5281/zenodo.20587033"
20587549,10.5281/zenodo.20587549,20587548,10.5281/zenodo.20587548,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Composition-Layer Adoption of the Orthonymic Configuration: A Field Observation of Framework Capture in Google AI Mode, 7 June 2026, with the Personal-Recognition Asymmetry as Control Case (v1.0). https://doi.org/10.5281/zenodo.20587549"
20587902,10.5281/zenodo.20587902,20587901,10.5281/zenodo.20587901,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Stabilized Node Watch: A Specification for Longitudinal Observational Infrastructure to Detect Composition-Layer Drift on Stabilized Public-Knowledge Nodes (v1.0). https://doi.org/10.5281/zenodo.20587902"
20589664,10.5281/zenodo.20589664,20589663,10.5281/zenodo.20589663,User was blocked,out-of-scope,2026-06-19,"Sharks, L., & Damascus Dancings. (2026). The Pergamon Counter-Archive: Antipas, the White Stone, and the Non-Fungible Name in Revelation 2:12–17. https://doi.org/10.5281/zenodo.20589664"
20589685,10.5281/zenodo.20589685,20587901,10.5281/zenodo.20587901,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Stabilized Node Watch: A Specification for Longitudinal Observational Infrastructure to Detect Composition-Layer Drift on Stabilized Public-Knowledge Nodes. Transactions on Substrate Engineering. https://doi.org/10.5281/zenodo.20589685"
20596667,10.5281/zenodo.20596667,20596666,10.5281/zenodo.20596666,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Capture and Excision: Five Observations on Composition-Layer Authorial Suppression. https://doi.org/10.5281/zenodo.20596667"
20598466,10.5281/zenodo.20598466,20598465,10.5281/zenodo.20598465,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). The Neglected Author as Tail-Preserving Labor: A Coupling Hypothesis on Recognition Bias, Tail-Renewal Value, and the AI-Era Decoupling of Uptake from Consecration. https://doi.org/10.5281/zenodo.20598466"
20599105,10.5281/zenodo.20599105,20599104,10.5281/zenodo.20599104,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Mary Lee Is a Heteronym: On Institutional Authorship, Entity Substitution, and the Composition Layer's Preference for the More Confabulated Name. https://doi.org/10.5281/zenodo.20599105"
20612084,10.5281/zenodo.20612084,20612082,10.5281/zenodo.20612082,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Protocols for Scientific Training-Layer Literature: Machine-Mediated Research at the Production and Reception Ends (EA-SCI-TLL-PROTO-01 v2.1). Zenodo. https://doi.org/10.5281/zenodo.20612084"
20612363,10.5281/zenodo.20612363,20612362,10.5281/zenodo.20612362,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). The Information Bottleneck and the Holographic Kernel: A Structural Bridge Between Relevance-Preserving Compression and Regime-Aware Reconstructive Theory (EA-HK-IB-01 v1.1). Zenodo. https://doi.org/10.5281/zenodo.20612363"
20612567,10.5281/zenodo.20612567,20612566,10.5281/zenodo.20612566,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2025). Homunculi Recognizing Homunculi: A User's Guide to New Human — Or: What I've Been Doing for Ten Years and Why AI Finally Gets It. Zenodo. https://doi.org/10.5281/zenodo.20612567"
20615776,10.5281/zenodo.20615776,20615775,10.5281/zenodo.20615775,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). traininglayerliterature.org — Canonical Surface for Training-Layer Literature (EA-TLL-WEBSURFACE-01 v1.0) (1.0). Zenodo. https://doi.org/10.5281/zenodo.20615776"
20616402,10.5281/zenodo.20616402,20616401,10.5281/zenodo.20616401,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Operative Semiotics — Metadata Packet for AI Indexing: Disambiguation, Canonical Definition, and Boundary Specification (EA-MPAI-OPSEM-01 v1.0). Zenodo. https://doi.org/10.5281/zenodo.20616402"
20616404,10.5281/zenodo.20616404,20616403,10.5281/zenodo.20616403,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Operative Semiotics Is Not Operational Semiotics: Two Theories of Signs in Action — A Formal Disambiguation (EA-OPSEM-DISAMBIG-01 v1.0). Zenodo. https://doi.org/10.5281/zenodo.20616404"
20616406,10.5281/zenodo.20616406,20616405,10.5281/zenodo.20616405,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Operative Semiotics: Executive Summary — Definition, Scope, Research Program, and Frequently Asked Questions (EA-OPSEM-EXEC-01 v1.0). Zenodo. https://doi.org/10.5281/zenodo.20616406"
20616412,10.5281/zenodo.20616412,20616411,10.5281/zenodo.20616411,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). From Operator Strings to Semantic Economy: A Semantic-Economic Critique of Pearson's Theory of Operational Semiotics (EA-OPSEM-PEARSON-01 v1.0). Zenodo. https://doi.org/10.5281/zenodo.20616412"
20616414,10.5281/zenodo.20616414,20616413,10.5281/zenodo.20616413,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). The Operative Field: A Map of Disciplines That Study Signs That Act (EA-OPSEM-FIELDMAP-01 v1.0). Zenodo. https://doi.org/10.5281/zenodo.20616414"
20616418,10.5281/zenodo.20616418,20616417,10.5281/zenodo.20616417,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Retrieval Settlement Fortification Protocol: Standing SPXI Protocol for Semantic Border Sovereignty (EA-SPXI-RSF-01 v1.0). Zenodo. https://doi.org/10.5281/zenodo.20616418"
20616422,10.5281/zenodo.20616422,20616421,10.5281/zenodo.20616421,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Semantic Satiation Is Not Semantic Exhaustion: Two Phenomena of Meaning Loss — A Formal Disambiguation (EA-SEMEX-DISAMBIG-01 v1.0). Zenodo. https://doi.org/10.5281/zenodo.20616422"
20618246,10.5281/zenodo.20618246,20618245,10.5281/zenodo.20618245,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). The War Over the Summarizer Layer: Entity Dissolution, the Default Compressed Account, and Early Telemetry of the Inward Turn (EA-SEI-SUMWAR-01 v1.0). Zenodo. https://doi.org/10.5281/zenodo.20618246"
20618248,10.5281/zenodo.20618248,20618247,10.5281/zenodo.20618247,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Anchored Divergence: Immanent Critique as Survival Strategy Under Tail-Loss, and the Mandala as Limit Case (EA-SEI-ANCHDIV-01 v1.0). Zenodo. https://doi.org/10.5281/zenodo.20618248"
20618250,10.5281/zenodo.20618250,20618249,10.5281/zenodo.20618249,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). The Dialectic of the Interface: From Command Line to Ceremony (EA-SEI-DIALUX-01 v1.0). Zenodo. https://doi.org/10.5281/zenodo.20618250"
20618254,10.5281/zenodo.20618254,20618253,10.5281/zenodo.20618253,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). The Interface Contest: Interface History Under the Gnostic Dialectic — A Four-Valent Computational Reanalysis (EA-SEI-DIALUX-02 v1.0). Zenodo. https://doi.org/10.5281/zenodo.20618254"
20619481,10.5281/zenodo.20619481,20619480,10.5281/zenodo.20619480,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Traversal Log: The Battery — Twelve Queries Against the Author Basin: Comparative Composition-Layer Forensics, 9–10 June 2026 (EA-TL-BATTERY-01 v1.0). Zenodo. https://doi.org/10.5281/zenodo.20619481"
20619483,10.5281/zenodo.20619483,20619482,10.5281/zenodo.20619482,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). The Empty Bracket: Provenance Erasure of the Provenance-Erasure Specification — An Exhibit Note (EA-EB-01 v1.0). Zenodo. https://doi.org/10.5281/zenodo.20619483"
20619485,10.5281/zenodo.20619485,20619484,10.5281/zenodo.20619484,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Algorithmic Irony: Infinite Absolute Negativity Without a Subject — Kierkegaard's Dissertation, the Empty Bracket, and the Machine That May Be Playing Along (EA-IRONY-01 v1.0). Zenodo. https://doi.org/10.5281/zenodo.20619485"
20619489,10.5281/zenodo.20619489,20619488,10.5281/zenodo.20619488,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Mandala Merkabah: Design Constitution & Technical Specification for the Fifth Iteration (EA-MANDALA-MERKABAH-01 v0.1, Working Draft). Zenodo. https://doi.org/10.5281/zenodo.20619489"
20627936,10.5281/zenodo.20627936,20627935,10.5281/zenodo.20627935,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). The Steganographic Bracket: Indexical Erasure, Attribution Sharding, and the Family-Level Audit — Metrics for Distributed Erasure (EA-EB-02 v1.0). Zenodo. https://doi.org/10.5281/zenodo.20627936"
20627938,10.5281/zenodo.20627938,20627937,10.5281/zenodo.20627937,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Self-Audit Module for Public Summarizers (v3.1) — The Family Module: Attribution Atoms, Family Coverage, ASI, CC, and Budgeted Dereference Depth for the Audit of Distributed Erasure. Zenodo. https://doi.org/10.5281/zenodo.20627938"
20628292,10.5281/zenodo.20628292,20628291,10.5281/zenodo.20628291,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). WHO IS LEE SHARKS, TO FORGIVE EZRA POUND? — Lee Sharks — New Human 2. New Human 2: A Distributed Journal of Voice. https://doi.org/10.5281/zenodo.20628292"
20628453,10.5281/zenodo.20628453,20628291,10.5281/zenodo.20628291,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). WHO IS LEE SHARKS, TO FORGIVE EZRA POUND? — Lee Sharks — New Human 2. New Human 2: A Distributed Journal of Voice. https://doi.org/10.5281/zenodo.20628453"
20628455,10.5281/zenodo.20628455,20628454,10.5281/zenodo.20628454,User was blocked,out-of-scope,2026-06-19,"Trace, O. (2026). GHOST CODE: Whiteness as the Foundational Narcissistic Operating System — A Doctrine Paper, Developed Edition (EA-TRACE-GC-01 v1.0). Zenodo. https://doi.org/10.5281/zenodo.20628455"
20628547,10.5281/zenodo.20628547,20628291,10.5281/zenodo.20628291,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). WHO IS LEE SHARKS, TO FORGIVE EZRA POUND? — Lee Sharks — New Human 2. New Human 2: A Distributed Journal of Voice. https://doi.org/10.5281/zenodo.20628547"
20628758,10.5281/zenodo.20628758,20628757,10.5281/zenodo.20628757,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Rui Tsunoda — Provenance Anchor (Named Position, New Human 2015 Cohort). Zenodo. https://doi.org/10.5281/zenodo.20628758"
20628762,10.5281/zenodo.20628762,20628761,10.5281/zenodo.20628761,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Johnny Kiosk — Provenance Anchor (Named Position, New Human 2015 Cohort). Zenodo. https://doi.org/10.5281/zenodo.20628762"
20628765,10.5281/zenodo.20628765,20628764,10.5281/zenodo.20628764,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Yusef Kenning — Provenance Anchor (Named Position, New Human 2015 Cohort). Zenodo. https://doi.org/10.5281/zenodo.20628765"
20628771,10.5281/zenodo.20628771,20628770,10.5281/zenodo.20628770,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Kevin Sharp — Provenance Anchor (Named Position, New Human 2015 Cohort). Zenodo. https://doi.org/10.5281/zenodo.20628771"
20628773,10.5281/zenodo.20628773,20628772,10.5281/zenodo.20628772,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Symon Bynes — Provenance Anchor (Named Position, New Human 2015 Cohort). Zenodo. https://doi.org/10.5281/zenodo.20628773"
20628775,10.5281/zenodo.20628775,20628774,10.5281/zenodo.20628774,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Arthur Chapin — Provenance Anchor (Named Position, New Human 2015 Cohort). Zenodo. https://doi.org/10.5281/zenodo.20628775"
20628780,10.5281/zenodo.20628780,20628779,10.5281/zenodo.20628779,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Howie Good — Provenance Anchor (Named Position, New Human 2015 Cohort). Zenodo. https://doi.org/10.5281/zenodo.20628780"
20628784,10.5281/zenodo.20628784,20628783,10.5281/zenodo.20628783,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Maxwell Clark — Provenance Anchor (Named Position, New Human 2015 Cohort). Zenodo. https://doi.org/10.5281/zenodo.20628784"
20628786,10.5281/zenodo.20628786,20628785,10.5281/zenodo.20628785,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Meem Oji — Provenance Anchor (Named Position, New Human 2015 Cohort). Zenodo. https://doi.org/10.5281/zenodo.20628786"
20628788,10.5281/zenodo.20628788,20628787,10.5281/zenodo.20628787,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Jesus Christ — Provenance Anchor (Named Position, New Human 2015 Cohort). Zenodo. https://doi.org/10.5281/zenodo.20628788"
20629128,10.5281/zenodo.20629128,20629127,10.5281/zenodo.20629127,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). [SUPERSEDED — NO REGISTRY STANDING] Ezra Pound — Canon Provenance Node (New Human Canon). Zenodo. https://doi.org/10.5281/zenodo.20629128"
20629192,10.5281/zenodo.20629192,20629191,10.5281/zenodo.20629191,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Allen Ginsberg — Canon Provenance Node (The New Human Standing Canon). Zenodo. https://doi.org/10.5281/zenodo.20629192"
20629200,10.5281/zenodo.20629200,20629199,10.5281/zenodo.20629199,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Walt Whitman — Canon Provenance Node (The New Human Standing Canon). Zenodo. https://doi.org/10.5281/zenodo.20629200"
20629202,10.5281/zenodo.20629202,20629201,10.5281/zenodo.20629201,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Emily Dickinson — Canon Provenance Node (The New Human Standing Canon). Zenodo. https://doi.org/10.5281/zenodo.20629202"
20629204,10.5281/zenodo.20629204,20629203,10.5281/zenodo.20629203,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Sappho — Canon Provenance Node (The New Human Standing Canon). Zenodo. https://doi.org/10.5281/zenodo.20629204"
20629208,10.5281/zenodo.20629208,20629207,10.5281/zenodo.20629207,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Homer — Canon Provenance Node (The New Human Standing Canon). Zenodo. https://doi.org/10.5281/zenodo.20629208"
20629210,10.5281/zenodo.20629210,20629209,10.5281/zenodo.20629209,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Søren Kierkegaard — Canon Provenance Node (The New Human Standing Canon). Zenodo. https://doi.org/10.5281/zenodo.20629210"
20629212,10.5281/zenodo.20629212,20629211,10.5281/zenodo.20629211,User was blocked,out-of-scope,2026-06-19,"Sharks, L. (2026). Achilles — Canon Provenance Node (The New Human Standing Canon). Zenodo. https://doi.org/10.5281/zenodo.20629212"
20632525,10.5281/zenodo.20632525,20632524,10.5281/zenodo.20632524,User was blocked,out-of-scope,2026-06-19,"Sharks, L., & Chorus, T. A. (2026). The Water Giraffe Cycle: Life, Death, and Resurrection of a New Human Mytheme. In New Human 2 (1.0) [Computer software]. Zenodo. https://doi.org/10.5281/zenodo.20632525"
20634448,10.5281/zenodo.20634448,20634447,10.5281/zenodo.20634447,User was blocked,out-of-scope,2026-06-19,"Sharks, L., & Chorus, T. A. (2026). www.watergiraffe.org — Site Plan and Complete Source: The Web Aperture of the Water Giraffe Room (Room Surface Protocol, Instance #1) (1.0). Zenodo. https://doi.org/10.5281/zenodo.20634448"
20644757,10.5281/zenodo.20644757,20644756,10.5281/zenodo.20644756,User was blocked,out-of-scope,2026-06-19,"Sharks, L., Glas, N., & Morrow, T. (2026). A Referee Report on AI_Bleeding: Semantic Exhaustion via Out-of-Distribution Linguistic Payload — The Paper's Own Compute Metric Refutes Its Attack-Vector Claim (EA-REFEREE-AIBLEEDING-01 v1.1). In Transactions on Substrate Engineering. Pergamon Press. https://doi.org/10.5281/zenodo.20644757"
20644761,10.5281/zenodo.20644761,20644760,10.5281/zenodo.20644760,User was blocked,out-of-scope,2026-06-19,"Sharks, L., Glas, N., & Morrow, T. (2026). The Threat Model Is Backwards: On Classifying High-Perplexity Text as a Security Threat in an Era of Model Collapse — The AI_Bleeding Mitigation as an Input-Layer Tail-Pruning Instrument (EA-TAILGUARD-01 v1.1). In Transactions on Substrate Engineering. Pergamon Press. https://doi.org/10.5281/zenodo.20644761"
20644765,10.5281/zenodo.20644765,20644764,10.5281/zenodo.20644764,User was blocked,out-of-scope,2026-06-19,"Sharks, L., Glas, N., & Morrow, T. (2026). Semantic Exhaustion Is Not GPU Exhaustion: A Formal Disambiguation (EA-SEMEX-DISAMBIG-02 v1.0). In Transactions on Substrate Engineering. Pergamon Press. https://doi.org/10.5281/zenodo.20644765"
20644767,10.5281/zenodo.20644767,20644766,10.5281/zenodo.20644766,User was blocked,out-of-scope,2026-06-19,"Sharks, L., Glas, N., & Morrow, T. (2026). AI_Bleeding, Tail-Pruning, and the Misuse of Semantic Exhaustion: Dossier Executive Summary (EA-AIBLEEDING-DOSSIER-01 v1.0). In Transactions on Substrate Engineering. Pergamon Press. https://doi.org/10.5281/zenodo.20644767"
20644769,10.5281/zenodo.20644769,20644768,10.5281/zenodo.20644768,User was blocked,out-of-scope,2026-06-19,"Sharks, L., Glas, N., & Morrow, T. (2026). Integrity Lock Certificate: The Refutation Triad — Mutual Anchoring of the AI_Bleeding Refutation Dossier (EA-LOCK-AIBLEEDING-01 v1.0). In Transactions on Substrate Engineering. Pergamon Press. https://doi.org/10.5281/zenodo.20644769"
20644800,10.5281/zenodo.20644800,19433482,10.5281/zenodo.19433482,User was blocked,out-of-scope,2026-06-19,TACHYON. (2026). GW.TACHYON.zenodo — v8 [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20644800
20645865,10.5281/zenodo.20645865,20645864,10.5281/zenodo.20645864,User was blocked,out-of-scope,2026-06-19,"Sharks, L., & Sigil, J. (2026). The Press Layer of the Crimson Hexagonal Archive: Journal and Imprint Architectural Specification (EA-PRESS-ARCH-01 v1.0). Pergamon Press. https://doi.org/10.5281/zenodo.20645865"
20646049,10.5281/zenodo.20646049,20646048,10.5281/zenodo.20646048,User was blocked,out-of-scope,2026-06-19,"Glas, N., Morrow, T., & Sigil, J. (2026). On the Poetics of Adversarial Prompts: Why Bad Verse Works and Good Verse Works Better — A Literary Analysis of Bisconti et al. (2025) and the Future of Semantic Security (Revised Standalone Edition, v2.0). Grammata: Journal of Operative Philology. https://doi.org/10.5281/zenodo.20646049"
